Source JSON File,Tax ID,confidence,Receipt Number,confidence,Date,confidence,Time,confidence,Total Amount,confidence,Store name,confidence,Order item,confidence,Item Price,confidence,QTY,confidence,Branch ID
F.I.X. - Kitti B..json,0105561154302,0.998,00700001308,0.626,1968-01-23,0.985,13:49:45,0.987,389.5,0.375,F.I.X. ONE BANGKOK,0.947,Iced Cold Brew Black Tonic L,0.98,140,0.58,1,0.989,
F.I.X. - Kitti B..json,0105561154302,0.998,00700001308,0.626,1968-01-23,0.985,13:49:45,0.987,389.5,0.375,F.I.X. ONE BANGKOK,0.947,Iced Latte M,0.987,130,0.361,1,0.987,
F.I.X. - Kitti B..json,0105561154302,0.998,00700001308,0.626,1968-01-23,0.985,13:49:45,0.987,389.5,0.375,F.I.X. ONE BANGKOK,0.947,Iced Cold Brew Black Tonic L,0.979,140,0.42,1,0.986,
F.I.X. - Kitti B..json,0105561154302,0.998,00700001308,0.626,1968-01-23,0.985,13:49:45,0.987,389.5,0.375,F.I.X. ONE BANGKOK,0.947,Iced Cold Brew Black Tonic L,0.98,140,0.58,1,0.989,
F.I.X. - Kitti B..json,0105561154302,0.998,00700001308,0.626,1968-01-23,0.985,13:49:45,0.987,389.5,0.375,F.I.X. ONE BANGKOK,0.947,Iced Latte M,0.987,130,0.361,1,0.987,
F.I.X. - Kitti B..json,0105561154302,0.998,00700001308,0.626,1968-01-23,0.985,13:49:45,0.987,389.5,0.375,F.I.X. ONE BANGKOK,0.947,Iced Cold Brew Black Tonic L,0.979,140,0.42,1,0.986,
F.I.X. - Kitti B..json,0105561154302,0.998,00700001308,0.626,1968-01-23,0.985,13:49:45,0.987,389.5,0.375,F.I.X. ONE BANGKOK,0.947,Iced Cold Brew Black Tonic L,0.98,140,0.58,1,0.989,
F.I.X. - Kitti B..json,0105561154302,0.998,00700001308,0.626,1968-01-23,0.985,13:49:45,0.987,389.5,0.375,F.I.X. ONE BANGKOK,0.947,Iced Latte M,0.987,130,0.361,1,0.987,
F.I.X. - Kitti B..json,0105561154302,0.998,00700001308,0.626,1968-01-23,0.985,13:49:45,0.987,389.5,0.375,F.I.X. ONE BANGKOK,0.947,Iced Cold Brew Black Tonic L,0.979,140,0.42,1,0.986,
F.I.X. - Kitti B..json,0105561154302,0.998,00700001308,0.626,1968-01-23,0.985,13:49:45,0.987,389.5,0.375,F.I.X. ONE BANGKOK,0.947,Iced Cold Brew Black Tonic L,0.98,140,0.58,1,0.989,
F.I.X. - Kitti B..json,0105561154302,0.998,00700001308,0.626,1968-01-23,0.985,13:49:45,0.987,389.5,0.375,F.I.X. ONE BANGKOK,0.947,Iced Latte M,0.987,130,0.361,1,0.987,
F.I.X. - Kitti B..json,0105561154302,0.998,00700001308,0.626,1968-01-23,0.985,13:49:45,0.987,389.5,0.375,F.I.X. ONE BANGKOK,0.947,Iced Cold Brew Black Tonic L,0.979,140,0.42,1,0.986,
F.I.X. - Kitti B..json,0105561154302,0.998,00700001308,0.626,1968-01-23,0.985,13:49:45,0.987,389.5,0.375,F.I.X. ONE BANGKOK,0.947,Iced Cold Brew Black Tonic L,0.98,140,0.58,1,0.989,
F.I.X. - Kitti B..json,0105561154302,0.998,00700001308,0.626,1968-01-23,0.985,13:49:45,0.987,389.5,0.375,F.I.X. ONE BANGKOK,0.947,Iced Latte M,0.987,130,0.361,1,0.987,
F.I.X. - Kitti B..json,0105561154302,0.998,00700001308,0.626,1968-01-23,0.985,13:49:45,0.987,389.5,0.375,F.I.X. ONE BANGKOK,0.947,Iced Cold Brew Black Tonic L,0.979,140,0.42,1,0.986,
F.I.X. - Kitti B..json,0105561154302,0.998,00700001308,0.626,1968-01-23,0.985,13:49:45,0.987,389.5,0.375,F.I.X. ONE BANGKOK,0.947,Iced Cold Brew Black Tonic L,0.98,140,0.58,1,0.989,
F.I.X. - Kitti B..json,0105561154302,0.998,00700001308,0.626,1968-01-23,0.985,13:49:45,0.987,389.5,0.375,F.I.X. ONE BANGKOK,0.947,Iced Latte M,0.987,130,0.361,1,0.987,
F.I.X. - Kitti B..json,0105561154302,0.998,00700001308,0.626,1968-01-23,0.985,13:49:45,0.987,389.5,0.375,F.I.X. ONE BANGKOK,0.947,Iced Cold Brew Black Tonic L,0.979,140,0.42,1,0.986,
F.I.X. - Kitti B..json,0105561154302,0.998,00700001308,0.626,1968-01-23,0.985,13:49:45,0.987,389.5,0.375,F.I.X. ONE BANGKOK,0.947,Iced Cold Brew Black Tonic L,0.98,140,0.58,1,0.989,
F.I.X. - Kitti B..json,0105561154302,0.998,00700001308,0.626,1968-01-23,0.985,13:49:45,0.987,389.5,0.375,F.I.X. ONE BANGKOK,0.947,Iced Latte M,0.987,130,0.361,1,0.987,
F.I.X. - Kitti B..json,0105561154302,0.998,00700001308,0.626,1968-01-23,0.985,13:49:45,0.987,389.5,0.375,F.I.X. ONE BANGKOK,0.947,Iced Cold Brew Black Tonic L,0.979,140,0.42,1,0.986,
F.I.X. - Kitti B..json,0105561154302,0.998,00700001308,0.626,1968-01-23,0.985,13:49:45,0.987,389.5,0.375,F.I.X. ONE BANGKOK,0.947,Iced Cold Brew Black Tonic L,0.98,140,0.58,1,0.989,
FAM TIME - Kitti B..json,,0.918,RC01012025/03263,0.981,2025-01-25,0.998,13:35:06,0.99,1303.5,0.501,Fam Time Steak and Pasta,0.925,Pepper Pork Steak mlnny,0.775,185,0.164,1,0.991,
FAM TIME - Kitti B..json,,0.918,RC01012025/03263,0.981,2025-01-25,0.998,13:35:06,0.99,1303.5,0.501,Fam Time Steak and Pasta,0.925,,0.051,195,0.208,1,0.159,
FAM TIME - Kitti B..json,,0.918,RC01012025/03263,0.981,2025-01-25,0.998,13:35:06,0.99,1303.5,0.501,Fam Time Steak and Pasta,0.925,Magarita_พิซซ่ามาการิต้า,0.628,195,0.222,1,0.986,
FAM TIME - Kitti B..json,,0.918,RC01012025/03263,0.981,2025-01-25,0.998,13:35:06,0.99,1303.5,0.501,Fam Time Steak and Pasta,0.925,พาพาเดลแซลมอนพิงค์ซอส_Papa,0.754,295,0.209,1,0.982,
FAM TIME - Kitti B..json,,0.918,RC01012025/03263,0.981,2025-01-25,0.998,13:35:06,0.99,1303.5,0.501,Fam Time Steak and Pasta,0.925,Tiramisu,0.87,165,0.208,1,0.99,
FAM TIME - Kitti B..json,,0.918,RC01012025/03263,0.981,2025-01-25,0.998,13:35:06,0.99,1303.5,0.501,Fam Time Steak and Pasta,0.925,Chorizo_ไส้กรอกโซริโซ,0.814,165,0.184,1,0.993,
FAM TIME - Kitti B..json,,0.918,RC01012025/03263,0.981,2025-01-25,0.998,13:35:06,0.99,1303.5,0.501,Fam Time Steak and Pasta,0.925,Pepper Pork Steak mlnny,0.775,185,0.164,1,0.991,
FAM TIME - Kitti B..json,,0.918,RC01012025/03263,0.981,2025-01-25,0.998,13:35:06,0.99,1303.5,0.501,Fam Time Steak and Pasta,0.925,,0.051,195,0.208,1,0.159,
FAM TIME - Kitti B..json,,0.918,RC01012025/03263,0.981,2025-01-25,0.998,13:35:06,0.99,1303.5,0.501,Fam Time Steak and Pasta,0.925,Magarita_พิซซ่ามาการิต้า,0.628,195,0.222,1,0.986,
FAM TIME - Kitti B..json,,0.918,RC01012025/03263,0.981,2025-01-25,0.998,13:35:06,0.99,1303.5,0.501,Fam Time Steak and Pasta,0.925,พาพาเดลแซลมอนพิงค์ซอส_Papa,0.754,295,0.209,1,0.982,
FAM TIME - Kitti B..json,,0.918,RC01012025/03263,0.981,2025-01-25,0.998,13:35:06,0.99,1303.5,0.501,Fam Time Steak and Pasta,0.925,Tiramisu,0.87,165,0.208,1,0.99,
FAM TIME - Kitti B..json,,0.918,RC01012025/03263,0.981,2025-01-25,0.998,13:35:06,0.99,1303.5,0.501,Fam Time Steak and Pasta,0.925,Chorizo_ไส้กรอกโซริโซ,0.814,165,0.184,1,0.993,
FAM TIME - Kitti B..json,,0.918,RC01012025/03263,0.981,2025-01-25,0.998,13:35:06,0.99,1303.5,0.501,Fam Time Steak and Pasta,0.925,Pepper Pork Steak mlnny,0.775,185,0.164,1,0.991,
FAM TIME - Kitti B..json,,0.918,RC01012025/03263,0.981,2025-01-25,0.998,13:35:06,0.99,1303.5,0.501,Fam Time Steak and Pasta,0.925,,0.051,195,0.208,1,0.159,
FAM TIME - Kitti B..json,,0.918,RC01012025/03263,0.981,2025-01-25,0.998,13:35:06,0.99,1303.5,0.501,Fam Time Steak and Pasta,0.925,Magarita_พิซซ่ามาการิต้า,0.628,195,0.222,1,0.986,
FAM TIME - Kitti B..json,,0.918,RC01012025/03263,0.981,2025-01-25,0.998,13:35:06,0.99,1303.5,0.501,Fam Time Steak and Pasta,0.925,พาพาเดลแซลมอนพิงค์ซอส_Papa,0.754,295,0.209,1,0.982,
FAM TIME - Kitti B..json,,0.918,RC01012025/03263,0.981,2025-01-25,0.998,13:35:06,0.99,1303.5,0.501,Fam Time Steak and Pasta,0.925,Tiramisu,0.87,165,0.208,1,0.99,
FAM TIME - Kitti B..json,,0.918,RC01012025/03263,0.981,2025-01-25,0.998,13:35:06,0.99,1303.5,0.501,Fam Time Steak and Pasta,0.925,Chorizo_ไส้กรอกโซริโซ,0.814,165,0.184,1,0.993,
FAM TIME - Kitti B..json,,0.918,RC01012025/03263,0.981,2025-01-25,0.998,13:35:06,0.99,1303.5,0.501,Fam Time Steak and Pasta,0.925,Pepper Pork Steak mlnny,0.775,185,0.164,1,0.991,
FAM TIME - Kitti B..json,,0.918,RC01012025/03263,0.981,2025-01-25,0.998,13:35:06,0.99,1303.5,0.501,Fam Time Steak and Pasta,0.925,,0.051,195,0.208,1,0.159,
FAM TIME - Kitti B..json,,0.918,RC01012025/03263,0.981,2025-01-25,0.998,13:35:06,0.99,1303.5,0.501,Fam Time Steak and Pasta,0.925,Magarita_พิซซ่ามาการิต้า,0.628,195,0.222,1,0.986,
FAM TIME - Kitti B..json,,0.918,RC01012025/03263,0.981,2025-01-25,0.998,13:35:06,0.99,1303.5,0.501,Fam Time Steak and Pasta,0.925,พาพาเดลแซลมอนพิงค์ซอส_Papa,0.754,295,0.209,1,0.982,
FAM TIME - Kitti B..json,,0.918,RC01012025/03263,0.981,2025-01-25,0.998,13:35:06,0.99,1303.5,0.501,Fam Time Steak and Pasta,0.925,Tiramisu,0.87,165,0.208,1,0.99,
FAM TIME - Kitti B..json,,0.918,RC01012025/03263,0.981,2025-01-25,0.998,13:35:06,0.99,1303.5,0.501,Fam Time Steak and Pasta,0.925,Chorizo_ไส้กรอกโซริโซ,0.814,165,0.184,1,0.993,
FAM TIME - Kitti B..json,,0.918,RC01012025/03263,0.981,2025-01-25,0.998,13:35:06,0.99,1303.5,0.501,Fam Time Steak and Pasta,0.925,Pepper Pork Steak mlnny,0.775,185,0.164,1,0.991,
FAM TIME - Kitti B..json,,0.918,RC01012025/03263,0.981,2025-01-25,0.998,13:35:06,0.99,1303.5,0.501,Fam Time Steak and Pasta,0.925,,0.051,195,0.208,1,0.159,
FAM TIME - Kitti B..json,,0.918,RC01012025/03263,0.981,2025-01-25,0.998,13:35:06,0.99,1303.5,0.501,Fam Time Steak and Pasta,0.925,Magarita_พิซซ่ามาการิต้า,0.628,195,0.222,1,0.986,
FAM TIME - Kitti B..json,,0.918,RC01012025/03263,0.981,2025-01-25,0.998,13:35:06,0.99,1303.5,0.501,Fam Time Steak and Pasta,0.925,พาพาเดลแซลมอนพิงค์ซอส_Papa,0.754,295,0.209,1,0.982,
FAM TIME - Kitti B..json,,0.918,RC01012025/03263,0.981,2025-01-25,0.998,13:35:06,0.99,1303.5,0.501,Fam Time Steak and Pasta,0.925,Tiramisu,0.87,165,0.208,1,0.99,
FAM TIME - Kitti B..json,,0.918,RC01012025/03263,0.981,2025-01-25,0.998,13:35:06,0.99,1303.5,0.501,Fam Time Steak and Pasta,0.925,Chorizo_ไส้กรอกโซริโซ,0.814,165,0.184,1,0.993,
FAM TIME - Kitti B..json,,0.918,RC01012025/03263,0.981,2025-01-25,0.998,13:35:06,0.99,1303.5,0.501,Fam Time Steak and Pasta,0.925,Pepper Pork Steak mlnny,0.775,185,0.164,1,0.991,
FAM TIME - Kitti B..json,,0.918,RC01012025/03263,0.981,2025-01-25,0.998,13:35:06,0.99,1303.5,0.501,Fam Time Steak and Pasta,0.925,,0.051,195,0.208,1,0.159,
FAM TIME - Kitti B..json,,0.918,RC01012025/03263,0.981,2025-01-25,0.998,13:35:06,0.99,1303.5,0.501,Fam Time Steak and Pasta,0.925,Magarita_พิซซ่ามาการิต้า,0.628,195,0.222,1,0.986,
FAM TIME - Kitti B..json,,0.918,RC01012025/03263,0.981,2025-01-25,0.998,13:35:06,0.99,1303.5,0.501,Fam Time Steak and Pasta,0.925,พาพาเดลแซลมอนพิงค์ซอส_Papa,0.754,295,0.209,1,0.982,
FAM TIME - Kitti B..json,,0.918,RC01012025/03263,0.981,2025-01-25,0.998,13:35:06,0.99,1303.5,0.501,Fam Time Steak and Pasta,0.925,Tiramisu,0.87,165,0.208,1,0.99,
FAM TIME - Kitti B..json,,0.918,RC01012025/03263,0.981,2025-01-25,0.998,13:35:06,0.99,1303.5,0.501,Fam Time Steak and Pasta,0.925,Chorizo_ไส้กรอกโซริโซ,0.814,165,0.184,1,0.993,
FAM TIME - Kitti B..json,,0.918,RC01012025/03263,0.981,2025-01-25,0.998,13:35:06,0.99,1303.5,0.501,Fam Time Steak and Pasta,0.925,Pepper Pork Steak mlnny,0.775,185,0.164,1,0.991,
FAM TIME - Kitti B..json,,0.918,RC01012025/03263,0.981,2025-01-25,0.998,13:35:06,0.99,1303.5,0.501,Fam Time Steak and Pasta,0.925,,0.051,195,0.208,1,0.159,
FAM TIME - Kitti B..json,,0.918,RC01012025/03263,0.981,2025-01-25,0.998,13:35:06,0.99,1303.5,0.501,Fam Time Steak and Pasta,0.925,Magarita_พิซซ่ามาการิต้า,0.628,195,0.222,1,0.986,
FAM TIME - Kitti B..json,,0.918,RC01012025/03263,0.981,2025-01-25,0.998,13:35:06,0.99,1303.5,0.501,Fam Time Steak and Pasta,0.925,พาพาเดลแซลมอนพิงค์ซอส_Papa,0.754,295,0.209,1,0.982,
FAM TIME - Kitti B..json,,0.918,RC01012025/03263,0.981,2025-01-25,0.998,13:35:06,0.99,1303.5,0.501,Fam Time Steak and Pasta,0.925,Tiramisu,0.87,165,0.208,1,0.99,
FAM TIME - Kitti B..json,,0.918,RC01012025/03263,0.981,2025-01-25,0.998,13:35:06,0.99,1303.5,0.501,Fam Time Steak and Pasta,0.925,Chorizo_ไส้กรอกโซริโซ,0.814,165,0.184,1,0.993,
FAM TIME - Kitti B..json,,0.918,RC01012025/03263,0.981,2025-01-25,0.998,13:35:06,0.99,1303.5,0.501,Fam Time Steak and Pasta,0.925,Pepper Pork Steak mlnny,0.775,185,0.164,1,0.991,
FAM TIME - Kitti B..json,,0.918,RC01012025/03263,0.981,2025-01-25,0.998,13:35:06,0.99,1303.5,0.501,Fam Time Steak and Pasta,0.925,,0.051,195,0.208,1,0.159,
FAM TIME - Kitti B..json,,0.918,RC01012025/03263,0.981,2025-01-25,0.998,13:35:06,0.99,1303.5,0.501,Fam Time Steak and Pasta,0.925,Magarita_พิซซ่ามาการิต้า,0.628,195,0.222,1,0.986,
FAM TIME - Kitti B..json,,0.918,RC01012025/03263,0.981,2025-01-25,0.998,13:35:06,0.99,1303.5,0.501,Fam Time Steak and Pasta,0.925,พาพาเดลแซลมอนพิงค์ซอส_Papa,0.754,295,0.209,1,0.982,
FAM TIME - Kitti B..json,,0.918,RC01012025/03263,0.981,2025-01-25,0.998,13:35:06,0.99,1303.5,0.501,Fam Time Steak and Pasta,0.925,Tiramisu,0.87,165,0.208,1,0.99,
FAM TIME - Kitti B..json,,0.918,RC01012025/03263,0.981,2025-01-25,0.998,13:35:06,0.99,1303.5,0.501,Fam Time Steak and Pasta,0.925,Chorizo_ไส้กรอกโซริโซ,0.814,165,0.184,1,0.993,
FAM TIME - Kitti B..json,,0.918,RC01012025/03263,0.981,2025-01-25,0.998,13:35:06,0.99,1303.5,0.501,Fam Time Steak and Pasta,0.925,Pepper Pork Steak mlnny,0.775,185,0.164,1,0.991,
FAM TIME - Kitti B..json,,0.918,RC01012025/03263,0.981,2025-01-25,0.998,13:35:06,0.99,1303.5,0.501,Fam Time Steak and Pasta,0.925,,0.051,195,0.208,1,0.159,
FAM TIME - Kitti B..json,,0.918,RC01012025/03263,0.981,2025-01-25,0.998,13:35:06,0.99,1303.5,0.501,Fam Time Steak and Pasta,0.925,Magarita_พิซซ่ามาการิต้า,0.628,195,0.222,1,0.986,
FAM TIME - Kitti B..json,,0.918,RC01012025/03263,0.981,2025-01-25,0.998,13:35:06,0.99,1303.5,0.501,Fam Time Steak and Pasta,0.925,พาพาเดลแซลมอนพิงค์ซอส_Papa,0.754,295,0.209,1,0.982,
FAM TIME - Kitti B..json,,0.918,RC01012025/03263,0.981,2025-01-25,0.998,13:35:06,0.99,1303.5,0.501,Fam Time Steak and Pasta,0.925,Tiramisu,0.87,165,0.208,1,0.99,
FAM TIME - Kitti B..json,,0.918,RC01012025/03263,0.981,2025-01-25,0.998,13:35:06,0.99,1303.5,0.501,Fam Time Steak and Pasta,0.925,Chorizo_ไส้กรอกโซริโซ,0.814,165,0.184,1,0.993,
FarmThai - Victor Lee.json,,0.919,ITH25012409354,0.975,2025-01-24,0.991,13:19:00,0.998,451,0.29,"MIRACLE FOOD FACTORY CO., LTD",0.814,มะม่วงหาวมะนาวโห่โซดา,0.975,35,0.989,1,0.886,
FarmThai - Victor Lee.json,,0.919,ITH25012409354,0.975,2025-01-24,0.991,13:19:00,0.998,451,0.29,"MIRACLE FOOD FACTORY CO., LTD",0.814,ข้าวแกงกะหรี่หมูกรอบ,0.981,275,0.208,1,0.892,
FarmThai - Victor Lee.json,,0.919,ITH25012409354,0.975,2025-01-24,0.991,13:19:00,0.998,451,0.29,"MIRACLE FOOD FACTORY CO., LTD",0.814,มะม่วงหาวมะนาวโห่โซดา,0.975,35,0.989,1,0.886,
FarmThai - Victor Lee.json,,0.919,ITH25012409354,0.975,2025-01-24,0.991,13:19:00,0.998,451,0.29,"MIRACLE FOOD FACTORY CO., LTD",0.814,ข้าวแกงกะหรี่หมูกรอบ,0.981,275,0.208,1,0.892,
FarmThai - Victor Lee.json,,0.919,ITH25012409354,0.975,2025-01-24,0.991,13:19:00,0.998,451,0.29,"MIRACLE FOOD FACTORY CO., LTD",0.814,มะม่วงหาวมะนาวโห่โซดา,0.975,35,0.989,1,0.886,
FarmThai - Victor Lee.json,,0.919,ITH25012409354,0.975,2025-01-24,0.991,13:19:00,0.998,451,0.29,"MIRACLE FOOD FACTORY CO., LTD",0.814,ข้าวแกงกะหรี่หมูกรอบ,0.981,275,0.208,1,0.892,
FarmThai - Victor Lee.json,,0.919,ITH25012409354,0.975,2025-01-24,0.991,13:19:00,0.998,451,0.29,"MIRACLE FOOD FACTORY CO., LTD",0.814,มะม่วงหาวมะนาวโห่โซดา,0.975,35,0.989,1,0.886,
FarmThai - Victor Lee.json,,0.919,ITH25012409354,0.975,2025-01-24,0.991,13:19:00,0.998,451,0.29,"MIRACLE FOOD FACTORY CO., LTD",0.814,ข้าวแกงกะหรี่หมูกรอบ,0.981,275,0.208,1,0.892,
FarmThai - Victor Lee.json,,0.919,ITH25012409354,0.975,2025-01-24,0.991,13:19:00,0.998,451,0.29,"MIRACLE FOOD FACTORY CO., LTD",0.814,มะม่วงหาวมะนาวโห่โซดา,0.975,35,0.989,1,0.886,
FarmThai - Victor Lee.json,,0.919,ITH25012409354,0.975,2025-01-24,0.991,13:19:00,0.998,451,0.29,"MIRACLE FOOD FACTORY CO., LTD",0.814,ข้าวแกงกะหรี่หมูกรอบ,0.981,275,0.208,1,0.892,
FarmThai - Victor Lee.json,,0.919,ITH25012409354,0.975,2025-01-24,0.991,13:19:00,0.998,451,0.29,"MIRACLE FOOD FACTORY CO., LTD",0.814,มะม่วงหาวมะนาวโห่โซดา,0.975,35,0.989,1,0.886,
FarmThai - Victor Lee.json,,0.919,ITH25012409354,0.975,2025-01-24,0.991,13:19:00,0.998,451,0.29,"MIRACLE FOOD FACTORY CO., LTD",0.814,ข้าวแกงกะหรี่หมูกรอบ,0.981,275,0.208,1,0.892,
FarmThai - Victor Lee.json,,0.919,ITH25012409354,0.975,2025-01-24,0.991,13:19:00,0.998,451,0.29,"MIRACLE FOOD FACTORY CO., LTD",0.814,มะม่วงหาวมะนาวโห่โซดา,0.975,35,0.989,1,0.886,
FarmThai - Victor Lee.json,,0.919,ITH25012409354,0.975,2025-01-24,0.991,13:19:00,0.998,451,0.29,"MIRACLE FOOD FACTORY CO., LTD",0.814,ข้าวแกงกะหรี่หมูกรอบ,0.981,275,0.208,1,0.892,
FarmThai - Victor Lee.json,,0.919,ITH25012409354,0.975,2025-01-24,0.991,13:19:00,0.998,451,0.29,"MIRACLE FOOD FACTORY CO., LTD",0.814,มะม่วงหาวมะนาวโห่โซดา,0.975,35,0.989,1,0.886,
FarmThai - Victor Lee.json,,0.919,ITH25012409354,0.975,2025-01-24,0.991,13:19:00,0.998,451,0.29,"MIRACLE FOOD FACTORY CO., LTD",0.814,ข้าวแกงกะหรี่หมูกรอบ,0.981,275,0.208,1,0.892,
FarmThai - Victor Lee.json,,0.919,ITH25012409354,0.975,2025-01-24,0.991,13:19:00,0.998,451,0.29,"MIRACLE FOOD FACTORY CO., LTD",0.814,มะม่วงหาวมะนาวโห่โซดา,0.975,35,0.989,1,0.886,
FarmThai - Victor Lee.json,,0.919,ITH25012409354,0.975,2025-01-24,0.991,13:19:00,0.998,451,0.29,"MIRACLE FOOD FACTORY CO., LTD",0.814,ข้าวแกงกะหรี่หมูกรอบ,0.981,275,0.208,1,0.892,
Fatt Chicken Rice_Potch_01.json,,0.919,:12501230028,0.97,2025-01-23,0.986,18:07:00,0.807,605,0.451,FATT Chicken Rice,0.401,ข้าวมันไก่สิงคโปร์,0.525,260,0.239,2,0.969,
Fatt Chicken Rice_Potch_01.json,,0.919,:12501230028,0.97,2025-01-23,0.986,18:07:00,0.807,605,0.451,FATT Chicken Rice,0.401,ปีกไก่ทอดซอสหม่าล่าม,0.609,170,0.286,1,0.96,
Fatt Chicken Rice_Potch_01.json,,0.919,:12501230028,0.97,2025-01-23,0.986,18:07:00,0.807,605,0.451,FATT Chicken Rice,0.401,น้ำ เก๊กฮวย,0.405,120,0.286,2,0.73,
Fatt Chicken Rice_Potch_01.json,,0.919,:12501230028,0.97,2025-01-23,0.986,18:07:00,0.807,605,0.451,FATT Chicken Rice,0.401,ข้าวมันไก่สิงคโปร์,0.525,260,0.239,2,0.969,
Fatt Chicken Rice_Potch_01.json,,0.919,:12501230028,0.97,2025-01-23,0.986,18:07:00,0.807,605,0.451,FATT Chicken Rice,0.401,ปีกไก่ทอดซอสหม่าล่าม,0.609,170,0.286,1,0.96,
Fatt Chicken Rice_Potch_01.json,,0.919,:12501230028,0.97,2025-01-23,0.986,18:07:00,0.807,605,0.451,FATT Chicken Rice,0.401,น้ำ เก๊กฮวย,0.405,120,0.286,2,0.73,
Fatt Chicken Rice_Potch_01.json,,0.919,:12501230028,0.97,2025-01-23,0.986,18:07:00,0.807,605,0.451,FATT Chicken Rice,0.401,ข้าวมันไก่สิงคโปร์,0.525,260,0.239,2,0.969,
Fatt Chicken Rice_Potch_01.json,,0.919,:12501230028,0.97,2025-01-23,0.986,18:07:00,0.807,605,0.451,FATT Chicken Rice,0.401,ปีกไก่ทอดซอสหม่าล่าม,0.609,170,0.286,1,0.96,
Fatt Chicken Rice_Potch_01.json,,0.919,:12501230028,0.97,2025-01-23,0.986,18:07:00,0.807,605,0.451,FATT Chicken Rice,0.401,น้ำ เก๊กฮวย,0.405,120,0.286,2,0.73,
Fatt Chicken Rice_Potch_01.json,,0.919,:12501230028,0.97,2025-01-23,0.986,18:07:00,0.807,605,0.451,FATT Chicken Rice,0.401,ข้าวมันไก่สิงคโปร์,0.525,260,0.239,2,0.969,
Fatt Chicken Rice_Potch_01.json,,0.919,:12501230028,0.97,2025-01-23,0.986,18:07:00,0.807,605,0.451,FATT Chicken Rice,0.401,ปีกไก่ทอดซอสหม่าล่าม,0.609,170,0.286,1,0.96,
Fatt Chicken Rice_Potch_01.json,,0.919,:12501230028,0.97,2025-01-23,0.986,18:07:00,0.807,605,0.451,FATT Chicken Rice,0.401,น้ำ เก๊กฮวย,0.405,120,0.286,2,0.73,
Fatt Chicken Rice_Potch_01.json,,0.919,:12501230028,0.97,2025-01-23,0.986,18:07:00,0.807,605,0.451,FATT Chicken Rice,0.401,ข้าวมันไก่สิงคโปร์,0.525,260,0.239,2,0.969,
Fatt Chicken Rice_Potch_01.json,,0.919,:12501230028,0.97,2025-01-23,0.986,18:07:00,0.807,605,0.451,FATT Chicken Rice,0.401,ปีกไก่ทอดซอสหม่าล่าม,0.609,170,0.286,1,0.96,
Fatt Chicken Rice_Potch_01.json,,0.919,:12501230028,0.97,2025-01-23,0.986,18:07:00,0.807,605,0.451,FATT Chicken Rice,0.401,น้ำ เก๊กฮวย,0.405,120,0.286,2,0.73,
Fatt Chicken Rice_Potch_01.json,,0.919,:12501230028,0.97,2025-01-23,0.986,18:07:00,0.807,605,0.451,FATT Chicken Rice,0.401,ข้าวมันไก่สิงคโปร์,0.525,260,0.239,2,0.969,
